	0	1	2	3	4
0		0.3765089144141982	0.72011711833877	0.9546045160399317	1.0
1		0.5470230193357971	0.8464799746927466	0.923540948566617	1.0
2		0.1816066157756909	0.6802603386520794	0.9393049702143887	1.0
3		0.4826378112709183	0.8363406054153898	0.9983514655721714	0.9999999999999996
4		0.31926797084894865	0.6041281920729206	0.9753055619134086	0.9999999999999996
5		0.3776016769560332	0.6777439697528023	0.9328720046287677	1.0
6		0.5181066460260777	0.8997596424158799	0.9998790998291119	1.0
7		0.4151936857836836	0.7314445254213906	0.9424568544372134	1.0
8		0.3148780741205245	0.6928843798051366	0.9303077233727198	1.0
9		0.5568917851803877	0.8849847896883243	0.997634134291216	1.0
10		0.32564721173959943	0.6610443886744035	0.9276243776015256	1.0
11		0.43188500446332984	0.7199245533529158	0.9737172595415546	1.0
12		0.48165356127878667	0.8375221611428552	0.9926745549794092	1.0
13		0.2981435793993741	0.498343065449779	0.9635689496208996	0.9999999999999998
14		0.30150822347686496	0.5730584617222982	0.9195556041296207	1.0
15		0.3289756274702638	0.6887867892501534	0.9070679521080506	1.0
16		0.4055550830591649	0.7377705449459371	0.9654553137285239	0.9999999999999998
17		0.41210667083721186	0.8070274036577493	0.980459073537419	0.9999999999999996
18		0.36746357154687004	0.631037318131242	0.9285913580507746	0.9999999999999996
19		0.28076189968455617	0.6243445342733829	0.9335845422243971	1.0
20		0.3330484750797949	0.7183555553867874	0.9513785310168082	0.9999999999999998
21		0.3775413867976277	0.7500835030866004	0.9778700062535346	1.0
22		0.3176302198062263	0.6316938034863013	0.9350390843181623	1.0
23		0.42515913594868104	0.7985174588639489	0.9323343335567175	1.0
24		0.26491927699593243	0.6288510620469305	0.9302216462441659	1.0
25		0.43695174731886927	0.7456871541422538	0.9801720205369309	1.0
26		0.2815963427990039	0.5721981051589591	0.952783353358412	1.0
27		0.40288533483744343	0.7471591024624717	0.9613900635507272	1.0
28		0.5057138210559944	0.8795260650966179	0.9990209268052672	1.0
29		0.28601345060636924	0.6937931999359209	0.9634302373682059	1.0
30		0.40724095260719	0.77232107345249	0.9530846516433306	0.9999999999999998
31		0.3126816160730782	0.6055423220147904	0.9171884410841881	1.0
32		0.2604688463221989	0.6231291151080305	0.9014295721412537	1.0
33		0.32182043994798504	0.6481920806694461	0.9269093361836556	1.0
34		0.2224272843342146	0.549455323609048	0.9260481622450364	1.0
35		0.4207086419327112	0.7663594930539879	0.9719141681372441	1.0
36		0.2917743646057943	0.5894245371800716	0.9175752618449053	1.0
37		0.5039126372805078	0.8439653956272188	0.9902474568446804	1.0
38		0.34384439033799136	0.7108460111457733	0.9360262441575344	1.0
39		0.44154468381802436	0.7358018793863127	0.9977892541318356	1.0
40		0.3898999535484415	0.7422885730913651	0.9318909121801487	1.0
41		0.32667319513225673	0.6637885989705408	0.9481177742417539	0.9999999999999996
