	0	1	2	3	4
0		0.3662911955209552	0.7532757104188407	0.9607813640466698	1.0
1		0.39892484209079015	0.7781289445959819	0.9616407131756386	1.0
2		0.3332560895335246	0.7031655550807929	0.9442584410011249	1.0
3		0.3941380583798957	0.768944500991967	0.9610616851260166	0.9999999999999998
4		0.3954181016424345	0.7672373285448019	0.9628935950830876	1.0
5		0.3648054882494186	0.7478090784636532	0.9568488888542646	1.0
6		0.3427436681645664	0.7222265607789812	0.9463708057400931	1.0
7		0.3730718509498569	0.7437165641865247	0.9543402281021256	1.0
8		0.39515162189824593	0.7847866795359353	0.9690668716717991	1.0
9		0.39540180045419515	0.7796131441393466	0.9682747838672061	1.0
10		0.40149561586825183	0.7749908887170004	0.9664515510864575	1.0
11		0.37040507359832925	0.7479650780812597	0.9550517653336336	0.9999999999999998
12		0.3591951783861813	0.7378185716859008	0.9444939914214328	0.9999999999999998
13		0.38628661284733995	0.7643364792436335	0.9658237461538127	1.0
14		0.3918283212607943	0.769210120300708	0.9616288235366403	1.0
15		0.35985539093973723	0.7406940918202382	0.9596145340036157	1.0
16		0.36076831119280284	0.7479687819055115	0.9614649852123818	1.0
17		0.3341631450680773	0.729498304739132	0.9582419916728371	1.0
18		0.34814948606765544	0.7316684557294496	0.9513870216205368	1.0
19		0.3714929945970076	0.7402375239268636	0.9428350547934119	1.0
20		0.331756215171693	0.725105942305988	0.9585554155103556	1.0
21		0.3678756007373109	0.7533695552373186	0.9625779081347393	1.0
22		0.3675045622253043	0.7491577770185752	0.9568370822801148	0.9999999999999998
23		0.35241749624641283	0.7273783948037823	0.9480171331617352	1.0
24		0.3694069601110518	0.7471386150895004	0.9556453964149291	1.0
25		0.37324132616434474	0.7504067647180321	0.9436262880964894	1.0
26		0.3824904582021954	0.7583010643911096	0.9557493535591913	1.0
27		0.38170493841900177	0.7581331538096019	0.9632358796800314	1.0
28		0.38149066098264733	0.7584811135757861	0.9595946038420298	0.9999999999999998
29		0.36462507562676805	0.7487327453043523	0.9559151807107378	0.9999999999999998
30		0.38928922350711387	0.7727082943562267	0.9630495273657834	1.0
31		0.40745954659538497	0.7889609466883312	0.9693523360139499	1.0
32		0.38626489166328776	0.7655774624713055	0.9586755308626399	1.0
33		0.3919771948709828	0.7619572204564692	0.9599243297334848	0.9999999999999998
34		0.37729572281681023	0.7604702657546312	0.9578257080826257	1.0
35		0.3610314267291682	0.7394522751829259	0.956146831467274	1.0
36		0.3875098434950451	0.7673128000207652	0.9632365592297919	1.0
37		0.37833730788592496	0.7599152759107348	0.9622683820589947	1.0
38		0.3738453328628709	0.7661446154002151	0.966519432965266	0.9999999999999998
39		0.3904800869090966	0.764010726471469	0.9628399910295802	1.0
40		0.39247621081333284	0.7713837822601096	0.9628740823407856	1.0
41		0.39576979876890955	0.7737673334469083	0.9658590506978972	1.0
42		0.37634809740889574	0.76330468355696	0.9584003653055378	1.0
43		0.37064171317710465	0.7506880863710489	0.9625196983801905	1.0
44		0.4019070742169162	0.7817547665904131	0.9647026228902056	0.9999999999999998
45		0.3809288545477944	0.7621569909535155	0.9593857370259434	1.0
46		0.3924551946195345	0.7663304422162709	0.9625087866774833	1.0
47		0.4079305409011681	0.7825173817610402	0.9645323355082797	1.0
48		0.3958890403169315	0.7830820684284008	0.9650678817551693	1.0
49		0.39035479444009735	0.7693015184147988	0.9631897317775044	1.0
50		0.4008289901695557	0.7796237842174549	0.9691537465675414	1.0
51		0.3605261018869309	0.7339906886686041	0.9501357871888362	1.0
52		0.32444779691741515	0.6913454496808612	0.9315940968107536	1.0
53		0.38901091753327316	0.7580201720705545	0.9611232430316325	1.0
54		0.40772895803802306	0.7839192327227614	0.9691952942783063	1.0
55		0.3540017011271108	0.7358952008624802	0.9522748521593053	1.0
56		0.3704407048173193	0.7595203299694294	0.9597919387437859	0.9999999999999998
57		0.3912401407455081	0.7710211393980254	0.9652934798303311	1.0
58		0.3775331136030031	0.7629316571407073	0.9615584556038326	0.9999999999999998
59		0.40751154116997557	0.7822007199960176	0.9662120227400108	1.0
60		0.36551265962976764	0.7407261045633622	0.9548603901651789	0.9999999999999998
61		0.3925697481320443	0.78469648014972	0.9698827227104106	1.0
62		0.35047719965499996	0.7211707765136653	0.9439867492364461	1.0
63		0.38402682440816044	0.7562566433217423	0.9538197129322714	1.0
64		0.32524177918695263	0.7073977459547637	0.9475157598559567	1.0
65		0.3524659500070663	0.7375481611755154	0.9542539133501851	1.0
66		0.3778568825120291	0.7489852461645461	0.9537132869639062	1.0
67		0.3669750472052914	0.745871185182493	0.952511723743807	1.0
68		0.2749520229957593	0.6633416743520063	0.9341673349261264	1.0
69		0.3892259147023877	0.7689910473746421	0.9628022702175023	1.0
70		0.3858075512528686	0.7525755145244243	0.9545172690650023	1.0
71		0.3331341660895824	0.7154696688887965	0.9476530791735744	0.9999999999999998
72		0.38205524158030524	0.7556950466187051	0.958902764854616	1.0
73		0.37894347028629116	0.7632697489062465	0.9622221938838958	0.9999999999999993
74		0.38742972644017626	0.7660815784344163	0.9643756194193378	0.9999999999999996
